,YRN-16 01,YRN-16 02,YRN-16 03,YRN-16 04,YRN-16 05,T(YRN) YRN-16-1908 1,T(YRN) YRN-16-1908 2,T(YRN) YRN-16-1908 3,T(YRN) YRN-16-1908 4,T(YRN) YRN-16-1908 5
173.5996526,-0.460206244,-4.080563504,-2.919287518,-2.099729994,-0.870746347,-0.518759957,-1.488905726,-1.593955033,-4.94332601,0.539727634
173.6864959,-0.461444584,-4.087522739,-2.918020751,-2.099186142,-0.872327324,-0.516223314,-1.488896226,-1.595385934,-4.945735019,0.538242299
173.7733391,-0.462682923,-4.094481974,-2.916753985,-2.09864229,-0.873908302,-0.513686671,-1.488886726,-1.596816835,-4.948144027,0.536756965
173.8601824,-0.463921262,-4.101441209,-2.915487218,-2.098098438,-0.87548928,-0.511150028,-1.488877226,-1.598247736,-4.950553036,0.535271631
173.9470256,-0.465159601,-4.108400444,-2.914220452,-2.097554585,-0.877070257,-0.508613386,-1.488867727,-1.599678637,-4.952962045,0.533786297
174.0338689,-0.466397941,-4.115359679,-2.912953685,-2.097010733,-0.878651235,-0.506076743,-1.488858227,-1.601109538,-4.955371054,0.532300962
174.1207121,-0.46763628,-4.122318914,-2.911686918,-2.096466881,-0.880232213,-0.5035401,-1.488848727,-1.602540439,-4.957780062,0.530815628
174.2075554,-0.468874619,-4.129278149,-2.910420152,-2.095923029,-0.881813191,-0.501003457,-1.488839227,-1.603971341,-4.960189071,0.529330294
174.2943986,-0.470112959,-4.136237385,-2.909153385,-2.095379177,-0.883394168,-0.498466814,-1.488829727,-1.605402242,-4.96259808,0.527844959
174.3812419,-0.471351298,-4.14319662,-2.907886618,-2.094835324,-0.884975146,-0.495930172,-1.488820228,-1.606833143,-4.965007089,0.526359625
174.4680851,-0.472589637,-4.150155855,-2.906619852,-2.094291472,-0.886556124,-0.493393529,-1.488810728,-1.608264044,-4.967416098,0.524874291
174.5549284,-0.473827976,-4.15711509,-2.905353085,-2.09374762,-0.888137101,-0.490856886,-1.488801228,-1.609694945,-4.969825106,0.523388956
174.6417716,-0.475066316,-4.164074325,-2.904086319,-2.093203768,-0.889718079,-0.488320243,-1.488791728,-1.611125846,-4.972234115,0.521903622
174.7286149,-0.476304655,-4.17103356,-2.902819552,-2.092659916,-0.891299057,-0.4857836,-1.488782228,-1.612556747,-4.974643124,0.520418288
174.8154581,-0.477542994,-4.177992795,-2.901552785,-2.092116063,-0.892880035,-0.483246957,-1.488772728,-1.613987648,-4.977052133,0.518932953
174.9023013,-0.478781334,-4.18495203,-2.900286019,-2.091572211,-0.894461012,-0.480710315,-1.488763229,-1.61541855,-4.979461142,0.517447619
174.9891446,-0.480019673,-4.191911265,-2.899019252,-2.091028359,-0.89604199,-0.478173672,-1.488753729,-1.616849451,-4.98187015,0.515962285
175.0759878,-0.481258012,-4.1988705,-2.897752486,-2.090484507,-0.897622968,-0.475637029,-1.488744229,-1.618280352,-4.984279159,0.51447695
175.1628311,-0.482496351,-4.205829735,-2.896485719,-2.089940655,-0.899203945,-0.473100386,-1.488734729,-1.619711253,-4.986688168,0.512991616
175.2496743,-0.483734691,-4.21278897,-2.895218952,-2.089396802,-0.900784923,-0.470563743,-1.488725229,-1.621142154,-4.989097177,0.511506282
175.3365176,-0.48497303,-4.219748205,-2.893952186,-2.08885295,-0.902365901,-0.468027101,-1.48871573,-1.622573055,-4.991506185,0.510020947
175.4233608,-0.486211369,-4.22670744,-2.892685419,-2.088309098,-0.903946879,-0.465490458,-1.48870623,-1.624003956,-4.993915194,0.508535613
175.5102041,-0.487449709,-4.233666675,-2.891418652,-2.087765246,-0.905527856,-0.462953815,-1.48869673,-1.625434858,-4.996324203,0.507050279
175.5970473,-0.488688048,-4.310734829,-2.890151886,-2.087221394,-0.907108834,-0.460417172,-1.48868723,-1.626865759,-4.998733212,0.505564944
175.6838906,-0.489926387,-4.401426985,-2.888885119,-2.086677541,-0.908689812,-0.457880529,-1.48867773,-1.62829666,-5.001142221,0.50407961
175.7707338,-0.491164726,-4.492119141,-2.878884208,-2.086133689,-0.910270789,-0.455343886,-1.48866823,-1.629727561,-5.003551229,0.502594276
175.8575771,-0.492403066,-4.582811297,-2.847928394,-2.085589837,-0.911851767,-0.452807244,-1.488658731,-1.631158462,-5.005960238,0.501108941
175.9444203,-0.493641405,-4.673503454,-2.81697258,-2.085045985,-0.913432745,-0.450270601,-1.488649231,-1.632589363,-5.008369247,0.499623607
176.0312636,-0.494879744,-4.76419561,-2.786016766,-2.084502133,-0.915013722,-0.447733958,-1.488639731,-1.634020264,-5.010778256,0.498138273
176.1181068,-0.496118084,-4.509747592,-2.755060952,-2.083958281,-0.9165947,-0.445197315,-1.488630231,-1.635451165,-5.013187264,0.496652938
176.2049501,-0.497356423,-4.217556973,-2.724105139,-2.083414428,-0.918175678,-0.442660672,-1.488620731,-1.636882067,-5.015596273,0.495167604
176.2917933,-0.498594762,-3.925366354,-2.693149325,-2.082870576,-0.919756656,-0.44012403,-1.488611232,-1.638312968,-5.018005282,0.49368227
176.3786366,-0.499833101,-3.633175735,-2.662193511,-2.082326724,-0.921337633,-0.437587387,-1.488601732,-1.639743869,-5.020414291,0.492196935
176.4654798,-0.501071441,-3.340985116,-2.631237697,-2.081782872,-0.922918611,-0.435050744,-1.488592232,-1.64117477,-5.0228233,0.490711601
176.5523231,-0.50230978,-3.048794497,-2.600281883,-2.08123902,-0.924499589,-0.432514101,-1.488582732,-1.642605671,-5.025232308,0.489226267
176.6391663,-0.503548119,-2.756603878,-2.569326069,-2.080695167,-0.926080566,-0.429977458,-1.488573232,-1.644036572,-5.027641317,0.487740932
176.7260096,-0.504786458,-2.748969667,-2.538370255,-2.080151315,-0.927661544,-0.427440815,-1.488563732,-1.645467473,-5.030050326,0.486255598
176.8128528,-0.506024798,-2.748258969,-2.507414441,-2.079607463,-0.929242522,-0.424904173,-1.488554233,-1.646898374,-5.032459335,0.484770264
176.899696,-0.507263137,-2.747548272,-2.476458627,-2.079063611,-0.9308235,-0.42236753,-1.488544733,-1.648329276,-5.034868344,0.483284929
176.9865393,-0.508501476,-2.746837574,-2.445502813,-2.078519759,-0.932404477,-0.419830887,-1.488535233,-1.649760177,-5.037277352,0.481799595
177.0733825,-0.509739816,-2.746126877,-2.414546999,-2.077975906,-0.933985455,-0.417294244,-1.488525733,-1.651191078,-5.039686361,0.480314261
177.1602258,-0.510978155,-2.74541618,-2.383591185,-2.077432054,-0.935566433,-0.414757601,-1.488516233,-1.652621979,-5.04209537,0.478828926
177.247069,-0.512216494,-2.744705482,-2.352635371,-2.076888202,-0.93714741,-0.412220959,-1.488506734,-1.65405288,-5.044504379,0.477343592
177.3339123,-0.513454833,-2.743994785,-2.321679557,-2.07634435,-0.938728388,-0.409684316,-1.488497234,-1.655483781,-5.046913387,0.475858258
177.4207555,-0.514693173,-2.743284087,-2.290723743,-2.075800498,-0.940309366,-0.407147673,-1.488487734,-1.656914682,-5.049322396,0.474372923
177.5075988,-0.515931512,-2.74257339,-2.259767929,-2.075256645,-0.941890344,-0.40461103,-1.488478234,-1.658345584,-5.051731405,0.472887589
177.594442,-0.517169851,-2.741862692,-2.228812116,-2.074712793,-0.943471321,-0.402074387,-1.488468734,-1.659776485,-5.054140414,0.471402255
177.6812853,-0.518408191,-2.741151995,-2.197856302,-2.074168941,-0.945052299,-0.399537744,-1.488459234,-1.661207386,-5.056549423,0.46991692
177.7681285,-0.51964653,-2.740441298,-2.166900488,-2.073625089,-0.946633277,-0.397001102,-1.488449735,-1.662638287,-5.058958431,0.468431586
177.8549718,-0.520884869,-2.7397306,-2.135944674,-2.073081237,-0.948214254,-0.394464459,-1.488440235,-1.664069188,-5.06136744,0.466946252
177.941815,-0.522123208,-2.739019903,-2.10498886,-2.072537384,-0.949795232,-0.391927816,-1.488430735,-1.665500089,-5.063776449,0.465460917
178.0286583,-0.523361548,-2.738309205,-2.074033046,-2.071993532,-0.95137621,-0.389391173,-1.488421235,-1.66693099,-5.066185458,0.463975583
178.1155015,-0.524599887,-2.737598508,-2.043077232,-2.07144968,-0.952957187,-0.38685453,-1.488411735,-1.668361891,-5.068594466,0.462490249
178.2023448,-0.525838226,-2.736887811,-2.012121418,-2.070905828,-0.954538165,-0.384317888,-1.488402236,-1.669792793,-5.071003475,0.461004914
178.289188,-0.527076566,-2.736177113,-1.981165604,-2.070361976,-0.956119143,-0.381781245,-1.488392736,-1.671223694,-5.073412484,0.45951958
178.3760313,-0.528314905,-2.735466416,-1.95020979,-2.069818124,-0.957700121,-0.379244602,-1.488383236,-1.672654595,-5.075821493,0.458034246
178.4628745,-0.529553244,-2.734755718,-1.919253976,-2.069274271,-0.959281098,-0.376707959,-1.488373736,-1.674085496,-5.078230502,0.456548911
178.5497178,-0.530791583,-2.734045021,-1.888298162,-2.068730419,-0.960862076,-0.374171316,-1.488364236,-1.675516397,-5.08063951,0.455063577
178.636561,-0.532029923,-2.733334324,-1.857342348,-2.068186567,-0.962443054,-0.371634673,-1.488354736,-1.676947298,-5.083048519,0.453578243
178.7234043,-0.533268262,-2.732623626,-1.826386534,-2.067642715,-0.964024031,-0.369098031,-1.488345237,-1.678378199,-5.085457528,0.452092909
178.8102475,-0.534506601,-2.731912929,-1.79543072,-2.067098863,-0.965605009,-0.366561388,-1.488335737,-1.6798091,-5.087866537,0.450607574
178.8970908,-0.53574494,-2.731202231,-1.764474907,-2.06655501,-0.967185987,-0.364024745,-1.488326237,-1.681240002,-5.090275545,0.44912224
178.983934,-0.53698328,-2.730491534,-1.733519093,-2.066011158,-0.968766965,-0.361488102,-1.488316737,-1.682670903,-5.092684554,0.447636906
179.0707772,-0.538221619,-2.729780837,-1.702563279,-2.065467306,-0.970347942,-0.358951459,-1.488307237,-1.684101804,-5.095093563,0.446151571
179.1576205,-0.539459958,-2.729070139,-1.671607465,-2.064923454,-0.97192892,-0.356414817,-1.488297738,-1.685532705,-5.097502572,0.444666237
179.2444637,-0.540698298,-2.728359442,-1.640651651,-2.064379602,-0.973509898,-0.353878174,-1.488288238,-1.686963606,-5.099911581,0.443180903
179.331307,-0.541936637,-2.727648744,-1.609695837,-2.063835749,-0.975090875,-0.351341531,-1.488278738,-1.688394507,-5.102320589,0.441695568
179.4181502,-0.543174976,-2.726938047,-1.578740023,-2.063291897,-0.976671853,-0.348804888,-1.488269238,-1.689825408,-5.104729598,0.440210234
179.5049935,-0.544413315,-2.726227349,-1.547784209,-2.062748045,-0.978252831,-0.346268245,-1.488259738,-1.69125631,-5.107138607,0.4387249
179.5918367,-0.545651655,-2.725516652,-1.516828395,-2.062204193,-0.979833809,-0.343731602,-1.488250238,-1.692687211,-5.109547616,0.437239565
179.67868,-0.546889994,-2.724805955,-1.485872581,-2.061660341,-0.981414786,-0.34119496,-1.488240739,-1.694118112,-5.111956625,0.435754231
179.7655232,-0.548128333,-2.724095257,-1.454916767,-2.061116488,-0.982995764,-0.338658317,-1.488231239,-1.695549013,-5.114365633,0.434268897
179.8523665,-0.549366673,-2.72338456,-1.423960953,-2.060572636,-0.984576742,-0.336121674,-1.488221739,-1.696979914,-5.116774642,0.432783562
179.9392097,-0.550605012,-2.722673862,-1.393005139,-2.060028784,-0.986157719,-0.333585031,-1.488212239,-1.698410815,-5.119183651,0.431298228
180.026053,-0.551843351,-2.721963165,-1.362049325,-2.059484932,-0.987738697,-0.331048388,-1.488202739,-1.699841716,-5.12159266,0.429812894
180.1128962,-0.55308169,-2.721252468,-1.331093511,-2.05894108,-0.989319675,-0.328511745,-1.48819324,-1.701272617,-5.124001668,0.428327559
180.1997395,-0.55432003,-2.72054177,-1.300137698,-2.058397227,-0.990900652,-0.325975103,-1.48818374,-1.702703519,-5.126410677,0.426842225
180.2865827,-0.555558369,-2.719831073,-1.269181884,-2.057853375,-0.99248163,-0.32343846,-1.48817424,-1.70413442,-5.128819686,0.425356891
180.373426,-0.556796708,-2.719120375,-1.271673573,-2.057309523,-0.994062608,-0.320901817,-1.48816474,-1.705565321,-5.131228695,0.423871556
180.4602692,-0.558035048,-2.718409678,-1.276959719,-2.056765671,-0.995643586,-0.318365174,-1.48815524,-1.706996222,-5.133637704,0.422386222
180.5471125,-0.559273387,-2.717698981,-1.282245865,-2.056221819,-0.997224563,-0.315828531,-1.48814574,-1.708427123,-5.136046712,0.420900888
180.6339557,-0.560511726,-2.716988283,-1.287532012,-2.055677967,-0.998805541,-0.313291889,-1.488136241,-1.709858024,-5.138455721,0.419415553
180.720799,-0.561750065,-2.716277586,-1.292818158,-2.055134114,-1.000386519,-0.310755246,-1.488126741,-1.711288925,-5.14086473,0.417930219
180.8076422,-0.562988405,-2.715566888,-1.298104305,-2.054590262,-1.001967496,-0.308218603,-1.488117241,-1.712719826,-5.143273739,0.416444885
180.8944855,-0.564226744,-2.714856191,-1.303390451,-2.05404641,-1.003548474,-0.30568196,-1.488107741,-1.714150728,-5.145682747,0.091557019
180.9813287,-0.565465083,-2.714145494,-1.308676597,-2.053502558,-1.005129452,-0.303145317,-1.488098241,-1.715581629,-5.148091756,-0.299555041
181.0681719,-0.566703422,-2.713434796,-1.313962744,-2.052958706,-1.00671043,-0.300608674,-1.488088742,-1.724732282,-5.150500765,-0.690667101
181.1550152,-0.567941762,-2.712724099,-1.31924889,-2.052414853,-1.008291407,-0.298072032,-1.488079242,-1.735246938,-5.152909774,-1.08177916
181.2418584,-0.569180101,-2.712013401,-1.324535036,-2.051871001,-1.009872385,-0.295535389,-1.488069742,-1.745761594,-5.155318783,-1.47289122
181.3287017,-0.57041844,-2.711302704,-1.329821183,-2.051327149,-1.011453363,-0.292998746,-1.488060242,-1.75627625,-5.157727791,-1.86400328
181.4155449,-0.57165678,-2.710592006,-1.335107329,-2.050783297,-1.01303434,-0.290462103,-1.488050742,-1.766790906,-5.1601368,-2.25511534
181.5023882,-0.572895119,-2.709881309,-1.340393475,-2.050239445,-1.014615318,-0.28792546,-1.488041242,-1.777305562,-5.162545809,-2.646227399
181.5892314,-0.574133458,-2.709170612,-1.345679622,-2.049695592,-1.016196296,-0.285388818,-1.488031743,-1.787820218,-5.164954818,-3.037339459
181.6760747,-0.575371797,-2.708459914,-1.350965768,-2.04915174,-1.017777274,-0.282852175,-1.488022243,-1.798334874,-5.167363827,-3.428451519
181.7629179,-0.576610137,-2.707749217,-1.356251915,-2.048607888,-1.019358251,-0.280315532,-1.488012743,-1.80884953,-5.169772835,-3.456193043
181.8497612,-0.577848476,-2.707038519,-1.361538061,-2.048064036,-1.020939229,-0.277778889,-1.488003243,-1.819364186,-5.172181844,-3.45619754
181.9366044,-0.579086815,-2.706327822,-1.366824207,-2.047520184,-1.022520207,-0.275242246,-1.487993743,-1.829878842,-5.174590853,-3.456202038
182.0234477,-0.580325155,-2.705617125,-1.372110354,-2.046976331,-1.024101184,-0.272705603,-1.487984244,-1.840393498,-5.176999862,-3.456206536
182.1102909,-0.581563494,-2.704906427,-1.3773965,-2.046432479,-1.025682162,-0.270168961,-1.487974744,-1.850908154,-5.17940887,-3.456211033
182.1971342,-0.582801833,-2.70419573,-1.382682646,-2.045888627,-1.02726314,-0.267632318,-1.487965244,-1.86142281,-5.181817879,-3.456215531
182.2839774,-0.584040172,-2.703485032,-1.387968793,-2.045344775,-1.028844117,-0.265095675,-1.487955744,-1.871937466,-5.184226888,-3.456220029
182.3708207,-0.585278512,-2.702774335,-1.393254939,-2.044800923,-1.030425095,-0.262559032,-1.487946244,-1.882452122,-5.186635897,-3.456224526
182.4576639,-0.586516851,-2.702063638,-1.398541085,-2.04425707,-1.032006073,-0.260022389,-1.487936744,-1.892966778,-5.189044906,-3.456229024
182.5445072,-0.58775519,-2.70135294,-1.403827232,-2.043713218,-1.033587051,-0.257485747,-1.487927245,-1.903481434,-5.191453914,-3.456233522
182.6313504,-0.58899353,-2.700642243,-1.409113378,-2.043169366,-1.035168028,-0.254949104,-1.487917745,-1.91399609,-5.193862923,-3.456238019
182.7181937,-0.590231869,-2.699931545,-1.414399524,-2.042625514,-1.036749006,-0.252412461,-1.487908245,-1.924510746,-5.196271932,-3.456242517
182.8050369,-0.591470208,-2.699220848,-1.419685671,-2.042081662,-1.038329984,-0.249875818,-1.487898745,-1.935025402,-5.198680941,-3.456247014
182.8918802,-0.592708547,-2.698510151,-1.424971817,-2.04153781,-1.039910961,-0.247339175,-1.487889245,-1.945540058,-5.201089949,-3.456251512
182.9787234,-0.593946887,-2.697799453,-1.430257964,-2.040993957,-1.041491939,-0.244802532,-1.487879746,-1.956054714,-5.203498958,-3.45625601
183.0655667,-0.595185226,-2.697088756,-1.43554411,-2.040450105,-1.043072917,-0.24226589,-1.479102166,-1.96656937,-5.205907967,-3.456260507
183.1524099,-0.596423565,-2.696378058,-1.440830256,-2.039906253,-1.044653895,-0.239729247,-1.469586696,-1.977084026,-5.208316976,-3.456265005
183.2392531,-0.597661905,-2.695667361,-1.446116403,-2.039362401,-1.046234872,-0.237192604,-1.460071227,-1.987598682,-5.210725985,-3.456269503
183.3260964,-0.598900244,-2.694956663,-1.451402549,-2.038818549,-1.04781585,-0.234655961,-1.450555758,-1.998113338,-5.213134993,-3.456274
183.4129396,-0.600138583,-2.694245966,-1.456688695,-2.038274696,-1.049396828,-0.232119318,-1.441040289,-2.008627994,-5.215544002,-3.456278498
183.4997829,-0.601376922,-2.693535269,-1.461974842,-2.037730844,-1.050977805,-0.229582676,-1.43152482,-2.01914265,-5.217953011,-3.456282996
183.5866261,-0.602615262,-2.692824571,-1.467260988,-2.037186992,-1.052558783,-0.227046033,-1.422009351,-2.029657306,-5.22036202,-3.456287493
183.6734694,-0.603853601,-2.692113874,-1.472547134,-2.03664314,-1.054139761,-0.22450939,-1.412493882,-2.040171963,-5.222771029,-3.456291991
183.7603126,-0.60509194,-2.691403176,-1.477833281,-2.036099288,-1.055720739,-0.221972747,-1.402978413,-2.050686619,-5.225180037,-3.456296489
183.8471559,-0.606330279,-2.690692479,-1.483119427,-2.035555435,-1.057301716,-0.219436104,-1.393462944,-2.061201275,-5.227589046,-3.456300986
183.9339991,-0.750898863,-2.689981782,-1.488405574,-2.035011583,-1.058882694,-0.216899461,-1.383947475,-2.071715931,-5.229998055,-3.456305484
184.0208424,-0.916110117,-2.689271084,-1.49369172,-2.034467731,-1.060463672,-0.214362819,-1.374432006,-2.082230587,-5.232407064,-3.456309982
184.1076856,-1.081321371,-2.688560387,-1.498977866,-2.033923879,-1.062044649,-0.211826176,-1.364916537,-2.092745243,-5.234816072,-3.456314479
184.1945289,-1.246532625,-2.687849689,-1.504264013,-2.033380027,-1.063625627,-0.209289533,-1.355401068,-2.103259899,-5.237225081,-3.456318977
184.2813721,-1.411743879,-2.687138992,-1.509550159,-2.032836174,-1.065206605,-0.20675289,-1.345885598,-2.113774555,-5.23963409,-3.456323475
184.3682154,-1.576955133,-2.686428295,-1.514836305,-2.032292322,-1.066787582,-0.204216247,-1.336370129,-2.124289211,-5.242043099,-3.456327972
184.4550586,-1.742166387,-2.685717597,-1.520122452,-2.03174847,-1.06836856,-0.201679605,-1.32685466,-2.134803867,-5.244452108,-3.45633247
184.5419019,-1.907377641,-2.6850069,-1.525408598,-2.031204618,-1.069949538,-0.199142962,-1.317339191,-2.145318523,-5.246861116,-3.456336968
184.6287451,-2.072588895,-2.684296202,-1.530694744,-2.030660766,-1.071530516,-0.196606319,-1.307823722,-2.155833179,-5.249270125,-3.456341465
184.7155884,-2.237800149,-2.683585505,-1.535980891,-2.030116913,-1.260229455,-0.194069676,-1.298308253,-2.166347835,-5.251679134,-3.456345963
184.8024316,-2.403011403,-2.682874808,-1.541267037,-2.029573061,-1.454654158,-0.189371719,-1.288792784,-2.176862491,-5.254088143,-3.456350461
184.8892749,-2.567883803,-2.68216411,-1.546553183,-2.029029209,-1.64907886,-0.184242935,-1.279277315,-2.187377147,-5.256497151,-3.456354958
184.9761181,-2.590437496,-2.681453413,-1.55183933,-2.028485357,-1.843503563,-0.179114151,-1.269761846,-2.197891803,-5.25890616,-3.456359456
185.0629614,-2.612991188,-2.680742715,-1.557125476,-2.027941505,-2.037928266,-0.173985367,-1.260246377,-2.208406459,-5.261315169,-3.456363954
185.1498046,-2.635544881,-2.680032018,-1.562411623,-2.027397652,-2.232352969,-0.168856583,-1.250730908,-2.218921115,-5.263724178,-3.456368451
185.2366479,-2.658098574,-2.67932132,-1.567697769,-2.0268538,-2.426777672,-0.163727799,-1.241215439,-2.229435771,-5.266133187,-3.456372949
185.3234911,-2.680652266,-2.678610623,-1.572983915,-2.026309948,-2.621202375,-0.158599015,-1.23169997,-2.239950427,-5.268542195,-3.456377447
